ds100,name,lat,lon,elevation_m
MAIL,Aipl,47.7116976,12.0496347,1003
FOWH,Offenbach-Waldhof,50.0817059,8.8288047,116
FROL,Rodgau-Rollwald,49.9880439,8.8465691,140
FNRO,Rodgau-Nieder-Roden,49.996895,8.8698265,135
FDU,Rodgau-Dudenhofen,50.0112714,8.8842233,130
FWEK,Rodgau-Weiskirchen,50.0528619,8.8778503,121
FFME,Frankfurt am Main Messe,50.1119428,8.6434702,101
FEPB,Eppstein-Bremthal,50.1409666,8.364598,222
FEP,Eppstein,50.1396345,8.3879763,197
FWX,Darmstadt-Wixhausen,49.930217,8.6478603,122
FGOZ,Dreieich-Götzenhain,49.9941086,8.7324357,178
BBUW,Buckow (b Beeskow),52.1882635,14.1693445,75
TTO,Trochtelfingen (b Bopfingen),48.8383996,10.4017901,444
WGLN,Ganzlin,53.3825762,12.2471495,82
TSBM,Sulzbach (Murr),48.9994741,9.5002422,269
TMT,Murrhardt,48.9828346,9.5774268,287
LSUR,Bad Suderode,51.7337431,11.1258076,187
RWEZ,Weinheim-Sulzbach,49.5764104,8.6559834,104
NDIE,Diebach,50.1286667,9.8380112,189
MDO,Dollnstein,48.8714135,11.0789821,400
MHDT,Höchstädt (Donau),48.6192046,10.5670719,421
MLIG,Lauingen,48.57442,10.4246763,437
UNS,Neue Schenke,50.8753046,11.6379545,174
LGO,Gommern,52.0738881,11.8390275,53
RNBG,Neuenburg (Baden),47.8115244,7.5628397,228
MOD,Oberaudorf,47.6526185,12.1752506,482
MBB,Brannenburg,47.7410763,12.1069038,473
MRA,Raubling,47.7885783,12.1102311,458
MBN,Bernau am Chiemsee,47.8162728,12.3813748,522
MTO,Teisendorf,47.8491404,12.8348147,503
DSFH,Seifhennersdorf,50.9353562,14.6135388,362
NGRU,Grub (Oberpf),49.3579364,12.6817193,539
UREN,Rennsteig,50.6151514,10.8354394,751
UOB,Oberweimar,50.9659872,11.3548546,253
RIR,Ihringen,48.0403994,7.6489512,195
RWR,Wasenweiler,48.0464289,7.6859286,193
RHU,Hugstetten,48.0480048,7.784349,203
RFK,Freiburg Klinikum,48.0058934,7.8423653,261
RETS,Ettlingen Spinnerei,48.9346871,8.4418521,169
MONF,Oberneufnach,48.1572565,10.5922253,563
MMWD,Markt Wald,48.1465617,10.594108,574
MSTA,Iffeldorf,47.7823852,11.3288362,599
MPZ,Penzberg,47.7495131,11.3715508,600
EHER,Herne,51.5435523,7.2176455,59
RMSS,Meßkirch,47.9951988,9.1161128,604
NOT,Obertraubling,48.967953,12.1693516,342
BKAB,Kablow,52.3000196,13.7215987,37
NTEN,Teisnach,49.0391489,12.9944854,452
TFLA,Friedrichshafen Landratsamt,47.6571557,9.4519991,414
TNHU,Metzingen Neuhausen,48.5326743,9.307162,365
DOV,Oelsnitz (Vogtl),50.4133506,12.1590731,389
DSY,Syrau,50.5446362,12.085391,463
DPW,Plauen (Vogtl) West,50.4941872,12.1133199,403
DJZ,Jößnitz,50.5376545,12.1398406,390
DJA,Jocketa,50.5551874,12.1699759,366
DRUG,Ruppertsgrün,50.5750213,12.1763975,387
NWIE,Wiesenthau,49.7137042,11.1272434,272
NKIR,Kirchehrenbach,49.7352227,11.1414786,276
NPM,Prosselsheim,49.8644013,10.1235354,274
RMEN,Menningen-Leitishofen,48.0067397,9.1609604,594
NHM,Hochstadt-Marktzeuln,50.1532016,11.1721731,273
BUD,Uhsmannsdorf,51.3281328,14.8942478,162
DLTS,Lichtenstein (Sachs),50.7573051,12.6263977,322
RSDO,Sauldorf,47.944482,9.0946518,612
THFT,Sigmaringen Hanfertal,48.0997857,9.2356121,617
HE,Emden Hauptbahnhof,53.3690779,7.1951814,0
AWHT,Hohenwestedt,54.0865492,9.6543797,53
NGFA,Grafling-Arzting,48.8897379,12.9732705,408
NHON,Hof-Neuhof,50.3215602,11.9045413,513
LGFP,Gräfenhainichen Ferropolis,51.7589959,12.4459274,81
DAUH,Auerbach Haltepunkt,50.5069622,12.3792936,543
WJK,Jatznick,53.6024938,13.9381103,10
HBST,Lengede-Broistedt,52.1971082,10.3209954,86
WSLM,Plau Silbermühle,53.4201808,12.2524882,95
BZUH,Zühlsdorf,52.7327434,13.4034342,66
DOBL,Oberlichtenau,50.908066,12.9591887,343
LFK,Freckleben,51.70241,11.5439794,117
LDM,Drohndorf-Mehringen,51.7217599,11.5158173,110
LNHM,Nachterstedt-Hoym,51.8029956,11.3328886,125
LBLL,Belleben,51.6735863,11.6334934,127
LWEG,Wegeleben,51.8718029,11.1685222,111
DOH,Oberrothenbach,50.7635678,12.4756324,264
DZWP,Zwickau-Pölbitz,50.7374344,12.4796019,269
LPB,Petergrube,51.0985824,12.5029524,151
LNWY,Neukirchen-Wyhra,51.0876669,12.5335978,167
MFNS,Finningerstraße,48.3901128,10.0261819,470
MKMZ,Kellmünz,48.1203394,10.1245707,541
MASI,Altenstadt (Iller),48.1612391,10.1100103,528
MWSH,Weißenhorn,48.305569,10.1530892,496
TUE,Unterelchingen,48.4530213,10.1002128,462
MGLH,Gerlenhofen,48.3512833,10.0372609,480
DUW,Unterwiesenthal,50.4277439,12.9891019,856
DHUW,Hammerunterwiesenthal,50.4411468,13.0087348,799
DNSL,Niederschlag,50.4638827,13.0144829,822
DLOF,Loreleifelsen,50.522867,13.1041722,666
DJSA,Ausstellungs- und Fahrzeughalle,50.5135707,13.1034108,678
LNW,Leipzig Messe,51.395974,12.3891772,124
TOP,Oppenweiler (Württ),48.9814862,9.4628532,262
MPP,Pappenheim,48.9262769,10.964094,410
MWNS,Wörnitzstein,48.7320636,10.714387,412
HTRI,Triangel,52.5121964,10.5797604,60
DBAM,Barthmühle,50.5578798,12.1637324,312
DSTU,Stauchitz,51.2428698,13.2118573,125
DLM,Limmritz,51.1177243,13.0495755,187
DSTI,Steina,51.103761,13.0230161,209
DOF,Ottendorf (b Mittweida),50.9347467,12.9530094,325
DAMD,Altmittweida,50.968961,12.9596612,295
LGS,Großsteinberg,51.2506187,12.6374533,140
LGL,Großlehna,51.3047823,12.1678646,114
NFZ,Feilitzsch,50.3644068,11.934272,505
UPR,Probstzella,50.5282604,11.3838049,344
LSTH,Sternhaus-Haferfeld,51.6984368,11.132541,392
LHT,Halle-Trotha,51.5240759,11.9622698,83
MSGU,Schongau,47.8127401,10.9023776,682
NFKL,Fürth Klinikum,49.482403,10.9675598,309
NRDF,Reckendorf,50.0190821,10.8338157,248
ASAG,Sagehorn,53.0824973,9.0096688,7
NPAO,Passau-Rosenau,48.5712829,13.4804408,296
BSTA,Berlin-Staaken,52.5377083,13.1413916,30
RBIC,Bichtlingen,47.9674793,9.101895,607
DGWH,Görlitz-Weinhübel,51.1288351,14.9705306,209
DMB,Muldenberg,50.4251926,12.3975267,693
TOC,Ochsenhausen,48.0709405,9.9472768,580
USH,Sondershausen,51.3700983,10.8493003,218
UWN,Waltershausen,50.9006343,10.5638357,325
UHOS,Hörselgau,50.9232274,10.5780228,305
MPF,Pfaffenhofen (Ilm),48.5219072,11.5117749,431
DTFN,Tiefenau,51.3910556,13.4144575,98
AWA,Wasbek,54.0755939,9.8981251,19
HGLI,Braunschweig-Gliesmarode,52.276086,10.5513063,73
LEGO,Eilenburg Ost,51.4632481,12.6668922,104
DRB,Radebeul Ost,51.0984467,13.6801937,116
HBWT,Börßum,52.0609227,10.5686602,85
WJT,Joachimsthal,52.9803346,13.7496862,66
THO,Hochhausen (Tauber),49.6635681,9.6333299,191
BDL,Dallgow-Döberitz,52.5435918,13.0589105,33
LIF,Ilfeld,51.578835,10.7898025,257
FFGI,Frankfurt-Ginnheim,50.1431449,8.6431785,104
HWHF,Waldhöfe,52.8312626,7.5499557,28
HRPT,Rupennest,52.8502112,7.3694857,13
DCEO,Chemnitz-Erfenschlag Ost,50.7840049,12.9645223,336
DEDP,Einsiedel August-Bebel-Platz,50.7672917,12.9740611,350
DEDB,Einsiedel Brauerei,50.7652654,12.9754858,352
DEDH,Einsiedel Gymnasium,50.7802147,12.9715805,352
HLAR,Bad Laer,52.103101,8.0922444,92
TMCG,Münchingen,48.855533,9.0954093,304
TMCR,Rührberg,48.8498042,9.0958697,312
MND,Neustadt (Donau),48.8004086,11.7639402,357
MVG,Vohburg-Rockolding,48.7393241,11.6082834,363
MERG,Ernsgaden,48.7332922,11.5731512,361
FEN,Eschhofen,50.3937793,8.1057124,118
FKB,Kerkerbach,50.4019164,8.1361116,120
FRUK,Runkel,50.4052054,8.159408,121
FALS,Albshausen,50.5458338,8.4346874,146
ARL,Rickling,53.9990465,10.1683984,34
AWAH,Wahlstedt,53.9611892,10.2296977,42
NFON,Forchheim Nord,49.7334848,11.063936,261
NKOE,Köfering,48.9320665,12.2084954,346
NSUE,Sünching,48.884634,12.3557756,342
NPL,Plattling,48.7794821,12.8640159,321
WFD,Fretzdorf,53.0651172,12.5458416,52
LWST,Wegenstedt,52.3871489,11.2088136,82
TT,Tübingen Hbf,48.5157271,9.0557274,321
FRHM,Reichelsheim (Wetterau),50.359742,8.8740506,127
LBOK,Börnecke (Harz),51.8194787,10.9959653,176
LDF,Dodendorf,52.0489834,11.6122558,75
NDN,Deuerling,49.0416551,11.9148959,430
NUDF,Undorf,49.0271672,11.938912,423
NBE,Beratzhausen,49.0928528,11.807868,452
NPB,Parsberg,49.1642531,11.7240822,493
NMSM,Mausheim,49.1205721,11.7675731,468
ASBRS,Rieseby Schleibrücke Süd,54.5821434,9.8213282,0
FEZL,Echzell,50.3899754,8.8905195,126
NWHO,Würzburg-Heidingsfeld Ost,49.7611403,9.9533236,189
MRSN,Rühlingstetten,48.9911325,10.4226009,492
MCRO,Cronheim,49.0893357,10.6615098,461
BFTS,Fangschleuse Tesla Süd,52.3922292,13.7966824,43
NGAS,Gasseldorf,49.7954926,11.1994939,300
NPRE,Pretzfeld,49.7572531,11.1700367,285
NIM,Immenreuth,49.9096375,11.8666916,515
FW,Wiesbaden Hauptbahnhof,50.0698313,8.2439848,115
ASBRN,Boren-Lindaunis Schleibrücke Nord,54.5845604,9.8190262,2
FWE,Wiesbaden-Erbenheim,50.0552332,8.2966223,147
NPK,Pankofen,48.7995492,12.8991828,318
WAHU,Alt Hüttendorf,52.9573993,13.7846107,72
NLCK,Laineck,49.9592586,11.6156144,364
DHG,Freital-Hainsberg,50.9886713,13.6374852,182
NDEB,Dettelbach Bahnhof,49.7879696,10.090538,286
FGEL,Gelnhausen,50.1963557,9.1891404,130
DGRF,Großröhrsdorf,51.1481839,14.0170064,280
LBWD,Bernburg-Waldau,51.8059397,11.7227662,79
LNB,Nienburg (Saale),51.8385618,11.7619801,71
HVOP,Volpriehausen,51.660994,9.7379127,233
DFW,Friedewald (Kr Dresden) Bad,51.1381857,13.6631021,180
DFWH,Friedewald (Kr Dresden) Hp,51.1314521,13.6520267,176
NNOR,Nordheim v d Rhön,50.4772514,10.1806864,334
WMAK,Malchow Krebssee,53.4906937,12.3892081,82
MHRH,Harburg (Schwaben),48.7869694,10.6946923,415
NSH,Straubing Hafen,48.8915057,12.6621676,316
MTPF,Tapfheim,48.6791939,10.6940952,415
NSNU,Schönau (Brend),50.37871,10.1101293,311
NNRE,Nürnberg-Reichelsdorf,49.3821641,11.0388552,315
NNSN,Nürnberg-Steinbühl,49.4428327,11.0680061,307
MSMS,Straß-Moos,48.7113449,11.0505462,401
MUHN,Unterhausen (Bay),48.7168039,11.1002935,421
MGKG,Genderkingen,48.6959381,10.8852839,399
FMSB,Melsungen-Schwarzenberg,51.1463954,9.5612284,164
LTM,Tangermünde,52.5456441,11.9701852,44
LKD H,Kläden (Kr Stendal),52.6349206,11.66078,41
DHS,Hermsdorf (b Dresden),51.1656581,13.8156674,168
RKH,Kirchheim (Weinstraße),49.537043,8.1819355,164
ALMO,Lübeck-Moisling,53.8370286,10.6320795,15
FVR,Villmar,50.3955837,8.187032,125
USLH,Suhl-Heinrichs,50.6021678,10.6375677,396
UDN,Dietzhausen,50.5994618,10.5971942,371
UROH,Rohr (Thür),50.5716228,10.5164325,327
BMX,Mixdorf,52.1974223,14.394353,55
DMS,Meinersdorf (Erzgeb),50.7230053,12.8880908,428
DHUE,Hüttengrund bei Pobershau,50.65211,13.2056425,510
HDEA,Debstedt,53.6128864,8.6514527,9
DNO,Nossen,51.0608869,13.293231,219
HHB,Herzberg (Harz),51.6437945,10.3298518,234
UUM,Untermaßfeld,50.5366149,10.4154731,299
UACH,Altersbach,50.7007373,10.5445124,475
USMS,Schmalkalden-Fachhochschule,50.7164338,10.4634308,309
UVU,Viernau,50.6670458,10.5589403,402
UZLW,Zella-Mehlis West,50.6584344,10.6499196,471
HVOLM,Marienau (Coppenbrügge),52.1050458,9.5722249,126
UNSK,Niederschmalkalden,50.7166543,10.3757481,266
FFBK,Frankfurt-Berkersheim,50.1763439,8.6976301,112
FFES,Frankfurt-Eschersheim,50.1575014,8.6546528,116
UWS,Wasungen,50.6628564,10.359429,274
ALTK,Lübeck-Travemünde Skandinavienkai,53.950958,10.8539902,4
ALTH,Lübeck-Travemünde Hafen,53.958671,10.8650425,3
ALTS,Lübeck-Travemünde Strand,53.9648668,10.8759593,6
RWPF,Weil am Rhein Pfädlistraße,47.5889673,7.626671,275
RMLG,Maulburg,47.6444362,7.7810719,350
RFRE,Frankeneck,49.3750211,8.0499928,181
RZT,Zotzenbach,49.6097071,8.7533444,171
STEU,Trier-Euren,49.7380689,6.6122715,134
FMGO,Mainz-Gonsenheim,49.9977111,8.2142915,120
RMI,Mühlingen-Zoznegg,47.9034914,9.0273224,575
UHF,Holzdorf (b Weimar),50.9420659,11.2763219,350
WWI,Wismar,53.8964866,11.4697362,3
DRDB,Radeburg,51.2098167,13.7276804,150
DMO,Moritzburg,51.1556747,13.6835276,178
DSG,Scheibenberg,50.5475629,12.9110623,621
DGRB,Grünhainichen-Borstendorf,50.7747363,13.1633816,347
FND,Nidda,50.4112514,8.9991565,167
LON,Osterweddingen,52.0490895,11.5754456,76
LBYD,Beyendorf,52.0607806,11.6309092,67
KWMB,Forschungsflugplatz Würselen-Merzbrück,50.8238587,6.1927003,192
WGOL,Golzow (bei Eberswalde),52.9140315,13.8267971,60
WWLS,Joachimsthal Kaiserbahnhof,52.9637301,13.7549369,83
BRBG,Rothenburg (OL.),51.3334401,14.9650316,162
UFB B,Freyburg (Unstrut),51.2092521,11.7670064,106
WSIP,Schwerin Industriepark,53.5751225,11.4318039,68
LBS,Braunsbedra,51.2886939,11.8847539,117
KHEH,Heimersheim/Lohrsdorf,50.5481143,7.1852078,79
DCPET,Tennisplätze Hp,50.8499306,12.9065958,338
DPFH,Pfaffenhain,50.7500997,12.8230324,358
LWD,Wernigerode Hbf (HSB),51.8393879,10.7883819,234
KWBE,Wuppertal-Beyenburg,51.2489313,7.2908791,204
FLGS,Lang Göns,50.4973461,8.6670772,205
FNS,Niederselters,50.332565,8.2301885,169
RGI,Göggingen(Baden),48.008044,9.1978549,584
FLIE,Lieblos,50.2068393,9.1456602,131
FLOL,Lollar,50.6476616,8.7011207,166
FPU,Pfungstadt,49.8063028,8.6074796,109
FHME,Hailer-Meerholz,50.1897338,9.1508486,126
FNCH,Niederbrechen,50.3595686,8.1601565,136
URO,Roßleben,51.2978996,11.436205,128
TERZ,Erzingen (Württ),48.2553194,8.8153374,563
DCC,Chemnitz-Schönau,50.8181135,12.8764487,320
TTLU,Tübingen Lustnau,48.5238785,9.0945648,312
DBS,Bärenstein (Annaberg),50.5078057,13.0298213,718
UWEA,Weida Altstadt,50.7678871,12.0584011,242
UTB,Triebes,50.6882398,12.0232655,335
URM,Rentzschmühle,50.5748328,12.1578041,311
DSTOS,Stollberg Schlachthofstraße,50.714341,12.7787794,447
RSCM,Schiltach Mitte,48.2912197,8.3447552,342
RSCL,Schiltach,48.2912072,8.3344214,333
WRVE,Rövershagen Karls Erlebnisdorf,54.1600001,12.2382085,17
WMN,Mönchhagen,54.1432781,12.2249778,11
AGK,Gokels,54.1187617,9.4699352,17
AODT,Osterstedt,54.1022385,9.5754675,14
FEF,Effolderbach,50.3384038,9.0076135,143
FZH,Mainhausen-Zellhausen,50.0157368,8.9700935,131
FHET,Höchst Hetschbach,49.8078097,8.9831769,196
MMEG,Merching,48.2458748,10.9794877,516
MSWN,Schwenningen (Bayern),48.6563969,10.6428009,418
LDO,Döberitz,52.5242859,12.3683583,30
WKUM,Kummerow (b Stralsund),54.298404,12.8848022,19
RLOS,Loßburg-Rodt,48.4178788,8.4530105,658
LWIP,Wippra,51.5764148,11.2814631,250
UTA,Tannroda,50.8624416,11.24713,285
RESN,Eschelbronn,49.3238867,8.8678525,162
TSCH,Schrezheim,48.9512606,10.1177174,435
DRBG,Rechenberg,50.7339185,13.5598907,579
USEL,Seltendorf,50.3869998,11.0640647,408
TPF,Pflaumloch,48.8490454,10.4369227,446
FZR,Zell-Romrod,50.7274048,9.1999793,309
UWLH,Wölfershausen,50.491457,10.436491,333
UWNS,Waltershausen Schnepfenthal,50.8838852,10.5761911,351
LVT,Vatterode,51.597585,11.4291956,204
USOW,Sonneberg (Thür) West,50.3680635,11.1590551,396
USKM,Schalkau Mitte,50.3965943,11.0086482,408
UOLA,Oberlauscha,50.4849784,11.1564465,739
UDW,Dachwig,51.0723834,10.8502403,172
UBGS,Balgstädt,51.2083048,11.7387041,110
UB,Bachfeld,50.4057799,10.9826529,410
LBSR,Biesenrode,51.6040291,11.385064,200
LBSO,Braunsbedra Pfännerhall,51.2900105,11.9027578,115
UDOE,Dörrberg,50.7357345,10.7989095,448
UEH,Ettenhausen,50.8745463,10.2322936,282
UHOO,Hohenebra-Ort,51.3061769,10.8093367,276
UKI,Kirchscheidungen,51.2448021,11.6625691,114
LFI,Friesdorf,51.5895208,11.3021209,243
UEFT,Effelder (Thür),50.3798143,11.0758856,408
UFR,Friedrichroda,50.8619423,10.5764366,414
UEK,Eckardtsleben,51.0660781,10.6822504,235
UNHI,Neuhaus-Igelshieb,50.5007936,11.1464519,824
ULAO,Langenorla Ost,50.7307749,11.5924163,194
ULF,Langendorf,51.1814575,11.9593727,152
UMU,München (Bad Berka),50.8700261,11.2545438,286
UMHO,Mengersgereuth-Hämmern Ost,50.3893114,11.1277253,492
FTH,Trais-Horloff,50.4507533,8.9108899,129
UMT,Martinroda,50.733416,10.8811091,430
MBER,Bernried,47.8613776,11.2836977,639
MGAI,Gaißach,47.7375942,11.5755344,668
MPTN,Peiting Nord,47.8019572,10.9264437,714
MPBN,Peißenberg Nord,47.8155317,11.0767534,599
UBRT,Breitungen (Werra),50.7524209,10.3222719,260
LDBG,Bad Dürrenberg,51.3051767,12.0711299,97
LDBR,Halle Dessauer Brücke,51.500067,11.9823133,122
LBEN,Beuna (Geiseltal),51.3228634,11.9629138,105
RFMU,Freiburg Messe/Universität,48.0128832,7.8327603,247
UGFA,Großfurra,51.3987348,10.8029838,204
UHRS,Harras (Thür),50.4130519,10.8575248,412
TJZ,Jagstzell,49.0312234,10.0987505,424
URR,Reurieth,50.4602822,10.6530855,368
LHE,Hettstedt,51.636971,11.5132778,183
UIP,Ilmenau Pörlitzer Höhe,50.6947304,10.9229621,493
LME,Meitzendorf,52.2093327,11.5590879,55
USWL,Schwallungen,50.6891143,10.3465812,265
DGSM,Großschirma,50.9649069,13.2668623,384
DZWAD,Zellwald,51.0315145,13.2741967,289
LZE,Zerbst/Anhalt,51.9539234,12.0889255,70
FLAS,Babenhausen-Langstadt,49.9221696,8.9458231,139
FLEH,Lehnheim,50.6067061,8.9921213,293
LKRP,Krumpa,51.289406,11.8549118,138
LLGS,Langeneichstädt,51.3471043,11.7558823,167
LMCZ,Mücheln (Geiseltal) - Stadt,51.3038211,11.8137676,133
LNDG,Nemsdorf-Göhrendorf,51.3579152,11.6603817,189
FSAA,Saasen,50.5941448,8.8820964,231
FZK,Bad König-Zell,49.7194998,8.9939375,187
DJD,Jahnsdorf (Erzgeb),50.7550243,12.857707,348
DADO,Adorf (Erzgeb),50.7638512,12.8737253,344
DNK K,Klaffenbach Hp,50.7722646,12.9036416,330
DCHAR,Chemnitz-Riemenschneiderstraße,50.7854337,12.9254367,322
DC F,Chemnitz Friedrichstraße,50.7729306,12.9194409,327
DCHA,Chemnitz-Harthau,50.7769827,12.9241232,338
LGRL,Groß Ammensleben,52.2353313,11.5257754,57
FWOD,Wörsdorf,50.2450265,8.2492333,271
LHBO,Halberstadt Oststraße,51.8849508,11.0652046,118
LLWD,Langenweddingen,52.0454437,11.5315713,87
LWN,Halle Wohnstadt Nord,51.5172929,11.9647056,89
LZO,Halle Zoo,51.5037187,11.9701699,106
FSPO,Dreieich-Sprendlingen,50.0149458,8.6891952,133
FFN,Friedelhausen,50.6719702,8.7109896,171
LHD,Hadmersleben,52.0073278,11.3244465,76
LSV,Stendal Vorbahnhof,52.595473,11.8714545,32
LBIF,Bindfelde,52.5842089,11.8986444,34
LWOZ,Wörlitz,51.8379057,12.4216311,63
LDWA,Dessau-Waldersee,51.8364995,12.2707905,60
LKPB,Kapen Biosphärenreservat,51.8164568,12.3369067,68
LDAD,Dessau Adria,51.8211974,12.3143699,60
FOB,Oberbrechen,50.3546831,8.1875452,148
DTAM,Thalheim Mitte,50.7014712,12.8546405,440
HBUD,Bunde (Ostfriesl),53.1823436,7.2652461,4
DTRE,Treuen,50.5480029,12.301976,474
DEBR,Ebersbrunn,50.6514542,12.4430982,425
DLD,Ellefeld,50.4881789,12.3846732,548
DMBH,Muldenberg Floßplatz,50.4160107,12.3985051,707
DGBA,Grünbach,50.439869,12.3727767,679
DGUN,Gunzen,50.3514812,12.3331229,609
LDAR,Darlingerode,51.8490267,10.733313,261
DLOE,Lößnitzgrund,51.1214434,13.6538213,158
DWRO,Weißes Roß,51.1065095,13.6616596,120
DBAE,Bärnsdorf,51.1668053,13.7206746,166
DCN,Cunnertswalde,51.1624399,13.7056215,169
DBEA,Berbisdorf Anbau,51.1980061,13.7273291,153
DBER,Berbisdorf,51.1865851,13.725226,158
DSPR,Spechtritz,50.9526012,13.638874,288
DRAB,Rabenau,50.9630594,13.6350157,257
DFCO,Freital-Coßmannsdorf,50.9769316,13.6249719,192
DSFS,Seifersdorf,50.9399531,13.6475315,305
DDP,Dippoldiswalde,50.891082,13.6646586,349
DUL,Ulberndorf,50.8739893,13.6721261,377
DOCA,Obercarsdorf,50.8608275,13.665363,395
DNAS,Schmiedeberg-Naundorf,50.8438997,13.6680276,432
DSBG,Schmiedeberg,50.8337978,13.6775386,442
DBUS,Buschmühle,50.8259677,13.6892241,462
BFHS,Schönefeld (bei Berlin),52.391434,13.5126842,43
DTA,Tanndorf,51.1616053,12.8481906,145
FLB,Lorsbach,50.114671,8.4230978,160
DUN,Unterneudorf,50.493847,12.9746534,674
FLHN,Lindenholzhausen,50.3776998,8.1333408,125
TGLH,Gerlachsheim,49.5824356,9.7197716,192
RRSZ,Rimbach Schulzentrum,49.6223176,8.7536426,184
DGSW,Großschweidnitz,51.0713403,14.6319612,304
DRBS,Rechenberg Schule,50.7370549,13.5440162,561
HHOS,Hoogstede,52.5758241,6.9464822,17
RBZE,Batzenhäusle,48.0890068,7.9409087,256
AAL,Albersdorf,54.1461567,9.2923925,45
HNEE,Neermoor,53.3049087,7.4377216,0
RWB,Waibstadt,49.3010543,8.9189726,173
RNHS,Neckarbischofsheim Stadt,49.2959407,8.9632304,194
LTE,Teicha,51.5553752,11.9593264,96
LDN,Domnitz (Saalkreis),51.6351879,11.840002,135
LKMR,Klostermansfeld Randsiedlung,51.5910867,11.4984315,234
LMAS,Mansfeld (Südharz),51.6002902,11.45161,200
DPIN,Pirna-Copitz Nord,50.9776063,13.9353427,138
DPIC,Pirna-Copitz,50.968145,13.9338418,120
DHLF,Helmsdorf (Pirna),51.0341343,14.0464409,248
DLWM,Langenwolmsdorf Mitte,51.0387068,14.1268158,309
DLW,Langenwolmsdorf,51.0362985,14.1538323,328
DKRU,Krumhermsdorf,50.9929152,14.2073126,419
DBH,Bischheim-Gersdorf,51.2283891,14.0455853,234
DGRT,Großharthau,51.1021748,14.0877209,283
UHOL,Hohenleuben,50.7027445,12.0363519,311
UELK,Elsterberg Kunstseidenwerk,50.6048972,12.1595768,286
UFO,Freienorla,50.7713721,11.5401554,174
ULAW,Langenorla West,50.7419301,11.5798081,191
UWMT,Weimar West,50.9882049,11.3116683,230
EHRW,Herten (Westf)-Westerholt,51.6019256,7.0818157,72
LFIO,Friesdorf Ost,51.5978489,11.3234099,256
MRDU,Riederau,47.9827442,11.0970386,540
MRAG,Raisting,47.9116801,11.1144744,550
URN,Reinhardsbrunn-Friedrichroda,50.86353,10.5627253,427
UOGR,Obergrunstedt,50.9556339,11.2707718,331
UNOH,Nohra (Weimar),50.969264,11.2672833,301
ULE,Legefeld,50.9269506,11.2881683,308
UHET,Hetschburg,50.9128077,11.2982076,287
UBBZ,Bad Berka Zeughausplatz,50.9004339,11.280048,273
UKD,Kranichfeld,50.85633,11.2031994,301
UNRO,Roßbach,51.1706384,11.7795723,107
UKJ,Kleinjena,51.1801183,11.7812054,103
UKFP,Karsdorf Zementwerk,51.2740806,11.6547214,116
URDN,Reinsdorf (bei Nebra),51.2980476,11.6012537,113
TBGN,Bingen (Hohenz),48.1081308,9.282656,593
UAE,Auehütte,50.7196936,10.4168312,280
UMSK,Mittelschmalkalden,50.7176816,10.3997569,276
FONH,Eschwege-Niederhone,51.1963066,10.008346,166
UGL,Glückauf,51.3897942,10.8281859,191
UNI,Niederspier,51.2898847,10.8484851,234
UGSM,Gangloffsömmern,51.1910478,10.9552858,170
UWL,Walschleben,51.06801,10.9558481,156
UBF,Bufleben,50.9978718,10.7089604,284
USE,Seebach (bei Mühlhausen),51.1696672,10.5211981,187
UBKN,Birkungen,51.3664012,10.3307681,337
UAMM,Ammern,51.2333171,10.4581229,224
UBA,Bibra,50.468519,10.4443516,355
TOSH,Ostelsheim,48.7283409,8.8550233,472
TAH,Althengstett,48.7268854,8.7974324,507
TCWH,Calw-Heumaden,48.7092476,8.7622301,458
TCWB,Calw,48.7149597,8.7418532,354
LDT,Ditfurt,51.8334237,11.1865593,122
LNI,Neinstedt,51.7524332,11.0852358,138
LTLM,Thale Musestieg,51.7514311,11.0469085,157
LHR,Heudeber-Danstedt,51.9047492,10.8662652,184
UVA,Vachdorf,50.5294425,10.5385402,353
USCK,Schalkau,50.4005228,11.0016423,398
UVE,Kloster Veßra,50.4937038,10.6442958,349
MMON,Marktoberdorf Nord,47.7894881,10.6155308,724
UNWL,Niederwillingen,50.7754451,11.038552,364
UPA,Paulinzella,50.7011222,11.1060878,369
USGN,Singen (Thür),50.727924,11.0669584,444
UMAH,Marlishausen,50.8193384,11.0100905,322
UGBG,Geraberg,50.7156029,10.8573258,469
UIR,Ilmenau-Roda,50.6974796,10.8887797,522
UIB,Ilmenau Bad,50.6813743,10.9089646,487
UMCH,Manebach,50.6803222,10.8624997,528
